changed,reason,original,corrected,confidence,row_index,sample_id,word_agent_input,word_corrected,best_candidate,context_gain,original_context_score,candidate_context_score,margin,candidate_count
False,no_positive_context_gain,then,then,0.0,3470,torgo_013110,then we'd really have someplace to go,then we'd really have someplace to go,,,,,,
False,no_positive_context_gain,to,to,0.0,3470,torgo_013110,then we'd really have someplace to go,then we'd really have someplace to go,,,,,,
False,no_valid_confusion_candidate,it's,it's,0.0,3472,torgo_013112,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner,,,,,,
False,no_positive_context_gain,to,to,0.0,3472,torgo_013112,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner,,,,,,
False,no_positive_context_gain,new,new,0.0,3485,torgo_013125,the pair of shoes was new,the pair of shoes was new,,,,,,
False,no_positive_context_gain,for,for,0.0,3489,torgo_013129,the wait for work can be very long,the wait for work can be very long,,,,,,
False,no_valid_confusion_candidate,be,be,0.0,3489,torgo_013129,the wait for work can be very long,the wait for work can be very long,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3491,torgo_013131,one,one,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3496,torgo_013136,each one volunteered to jump first,each one volunteered to jump first,,,,,,
False,no_positive_context_gain,to,to,0.0,3496,torgo_013136,each one volunteered to jump first,each one volunteered to jump first,,,,,,
False,no_positive_context_gain,to,to,0.0,3512,torgo_013152,being able to dance can help too,being able to dance can help too,,,,,,
False,no_positive_context_gain,too,too,0.0,3512,torgo_013152,being able to dance can help too,being able to dance can help too,,,,,,
False,no_positive_context_gain,for,for,0.0,3516,torgo_013156,he really crucified him he nailed it for a yard loss,he really crucified him he nailed it for a yard loss,,,,,,
False,no_positive_context_gain,to,to,0.0,3519,torgo_013159,you want him to do well,you want him to do well,,,,,,
False,no_positive_context_gain,to,to,0.0,3520,torgo_013160,nobody really expects to evacuate,nobody really expects to evacuate,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3523,torgo_013163,the prospect of cutting back spending is an unpleasant one for any governor,the prospect of cutting back spending is an unpleasant one for any governor,,,,,,
False,no_positive_context_gain,for,for,0.0,3523,torgo_013163,the prospect of cutting back spending is an unpleasant one for any governor,the prospect of cutting back spending is an unpleasant one for any governor,,,,,,
False,no_positive_context_gain,two,two,0.0,3529,torgo_013169,two,two,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3538,torgo_013178,he took me out one day,he took me out one day,,,,,,
False,no_positive_context_gain,to,to,0.0,3548,torgo_013188,an old lady is bringing flowers to her sick friend at a hospitals,an old lady is bringing flowers to her sick friend at a hospitals,,,,,,
False,no_positive_context_gain,for,for,0.0,3550,torgo_013190,beg that guard for one gallon of gas,beg that guard for one gallon of gas,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3550,torgo_013190,beg that guard for one gallon of gas,beg that guard for one gallon of gas,,,,,,
False,no_positive_context_gain,four,four,0.0,3556,torgo_013196,four,four,,,,,,
False,no_positive_context_gain,write,write,0.0,3562,torgo_013202,write,write,,,,,,
False,no_positive_context_gain,no,no,0.0,3566,torgo_013206,no,no,,,,,,
False,no_positive_context_gain,to,to,0.0,3569,torgo_013209,i'm willing to experiment for the first time,i'm willing to experiment for the first time,,,,,,
False,no_positive_context_gain,for,for,0.0,3569,torgo_013209,i'm willing to experiment for the first time,i'm willing to experiment for the first time,,,,,,
False,no_positive_context_gain,for,for,0.0,3571,torgo_013211,the owners regularly look for plumbing weaves,the owners regularly look for plumbing weaves,,,,,,
False,no_positive_context_gain,to,to,0.0,3576,torgo_013216,get a calico cat to keep,get a calico cat to keep,,,,,,
False,no_positive_context_gain,for,for,0.0,3579,torgo_013219,he asked you for a loan,he asked you for a loan,,,,,,
False,rejected_low_confidence,right,right,0.20646192825097737,3587,torgo_013227,right,right,write,0.35476388329772224,3.33888107980643,3.6936449631041524,0.20646192825097737,1.0
False,no_positive_context_gain,to,to,0.0,3588,torgo_013228,she doesn't like to have it hanging around,she doesn't like to have it hanging around,,,,,,
False,no_positive_context_gain,your,your,0.0,3608,torgo_013248,help celebrate your brother's success,help celebrate your brother's success,,,,,,
False,no_positive_context_gain,to,to,0.0,3630,torgo_013270,i scream to warm up my voice,i scream to warm up my voice,,,,,,
False,no_positive_context_gain,were,were,0.0,3631,torgo_013271,the results were very disappointing,the results were very disappointing,,,,,,
False,no_positive_context_gain,four,four,0.0,3640,torgo_013280,the four brothers looked identical,the four brothers looked identical,,,,,,
False,no_valid_confusion_candidate,be,be,0.0,3645,torgo_013285,trespassers can be prosecuted and fined,trespassers can be prosecuted and fined,,,,,,
False,no_positive_context_gain,four,four,0.0,3654,torgo_013294,four,four,,,,,,
False,no_positive_context_gain,there,there,0.0,3658,torgo_013298,he played basketball there while working toward a law degree,he played basketball there while working toward a law degree,,,,,,
False,no_positive_context_gain,two,two,0.0,3667,torgo_013307,i called two different painters,i called two different painters,,,,,,
False,no_positive_context_gain,where,where,0.0,3669,torgo_013309,we selected places where families will be welcome,we selected places where families will be welcome,,,,,,
False,no_valid_confusion_candidate,be,be,0.0,3669,torgo_013309,we selected places where families will be welcome,we selected places where families will be welcome,,,,,,
False,no_positive_context_gain,see,see,0.0,3676,torgo_013316,see,see,,,,,,
False,no_positive_context_gain,there,there,0.0,3694,torgo_013334,there is definitely some ligament damaged in his knee,there is definitely some ligament damaged in his knee,,,,,,
False,no_positive_context_gain,no,no,0.0,3711,torgo_013351,no,no,,,,,,
False,no_positive_context_gain,there,there,0.0,3717,torgo_013357,there was only one decision to be made,there was only one decision to be made,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3717,torgo_013357,there was only one decision to be made,there was only one decision to be made,,,,,,
False,no_positive_context_gain,to,to,0.0,3717,torgo_013357,there was only one decision to be made,there was only one decision to be made,,,,,,
False,no_valid_confusion_candidate,be,be,0.0,3717,torgo_013357,there was only one decision to be made,there was only one decision to be made,,,,,,
False,no_positive_context_gain,see,see,0.0,3737,torgo_013377,see,see,,,,,,
False,no_valid_confusion_candidate,it's,it's,0.0,3744,torgo_013384,i don't think it's a good idea,i don't think it's a good idea,,,,,,
False,no_positive_context_gain,for,for,0.0,3752,torgo_013392,i haven't seen that friend for years,i haven't seen that friend for years,,,,,,
False,no_valid_confusion_candidate,by,by,0.0,3759,torgo_013399,so if anybody solicits by phone make sure your mail is dotted or above,so if anybody solicits by phone make sure your mail is dotted or above,,,,,,
False,no_positive_context_gain,your,your,0.0,3759,torgo_013399,so if anybody solicits by phone make sure your mail is dotted or above,so if anybody solicits by phone make sure your mail is dotted or above,,,,,,
False,no_positive_context_gain,two,two,0.0,3761,torgo_013401,two,two,,,,,,
False,no_positive_context_gain,to,to,0.0,3776,torgo_013416,help greg to pick a peck of potatoes,help greg to pick a peck of potatoes,,,,,,
False,no_positive_context_gain,then,then,0.0,3778,torgo_013418,then we'd really have someplace to go,then we'd really have someplace to go,,,,,,
False,no_positive_context_gain,to,to,0.0,3778,torgo_013418,then we'd really have someplace to go,then we'd really have someplace to go,,,,,,
False,no_valid_confusion_candidate,it's,it's,0.0,3780,torgo_013420,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner,,,,,,
False,no_positive_context_gain,to,to,0.0,3780,torgo_013420,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner,,,,,,
False,no_positive_context_gain,new,new,0.0,3793,torgo_013433,the pair of shoes was new,the pair of shoes was new,,,,,,
False,no_positive_context_gain,for,for,0.0,3797,torgo_013437,the wait for work can be very long,the wait for work can be very long,,,,,,
False,no_valid_confusion_candidate,be,be,0.0,3797,torgo_013437,the wait for work can be very long,the wait for work can be very long,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3799,torgo_013439,one,one,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3804,torgo_013444,each one volunteered to jump first,each one volunteered to jump first,,,,,,
False,no_positive_context_gain,to,to,0.0,3804,torgo_013444,each one volunteered to jump first,each one volunteered to jump first,,,,,,
False,no_positive_context_gain,to,to,0.0,3820,torgo_013460,being able to dance can help too,being able to dance can help too,,,,,,
False,no_positive_context_gain,too,too,0.0,3820,torgo_013460,being able to dance can help too,being able to dance can help too,,,,,,
False,no_positive_context_gain,for,for,0.0,3824,torgo_013464,he really crucified him he nailed it for a yard loss,he really crucified him he nailed it for a yard loss,,,,,,
False,no_positive_context_gain,to,to,0.0,3827,torgo_013467,you want him to do well,you want him to do well,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3831,torgo_013471,the prospect of setting back money is an unpleasant one for any governor,the prospect of setting back money is an unpleasant one for any governor,,,,,,
False,no_positive_context_gain,for,for,0.0,3831,torgo_013471,the prospect of setting back money is an unpleasant one for any governor,the prospect of setting back money is an unpleasant one for any governor,,,,,,
False,no_positive_context_gain,two,two,0.0,3837,torgo_013477,two,two,,,,,,
False,no_valid_confusion_candidate,one,one,0.0,3846,torgo_013486,he took me out one day,he took me out one day,,,,,,
